rank,name,url,gold_value,grand_total,value_ratio,error,gross_weight,metal_weight,stone_weight,length,width,thickness,rate,making_charges,gst,discount,subtotal,product_total
5381,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-pwg-pgdr-pttr-d-l-pt-25753507,39269.28,42684.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5382,Finely Detailed And Crafted Platinum Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-locket-ptm-ptlc-rg-p-g-pt-25909501,37008.84,40227.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5383,Glamorously Detailed And Diamond Studded Platinum Ring For Men,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-for-men-pwg-pgdr-pgtr-d-g-pt-25754603,61174.48,66494.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5384,Finely Detailed And Crafted Platinum Ring For Men,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-men-ptm-ptrg-pgr-p-g-na-25909042,50735.24,55147.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5385,Intricately Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/intricately-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23355281,42897.76,46628.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5386,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-ptlr-p-l-pt-25824586,49413.2,53710.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5387,Matte Finished And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/matte-finished-and-diamond-studded-platinum-ring-ptm-ptdr-pgr-d-g-pt-25753797,80247.0,87225.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5388,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-ptlr-p-l-na-25908983,63850.76,69403.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5389,Exceptionally Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/exceptionally-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23356747,72985.44,79332.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5390,Matte Finished And Detailed Platinum Studs For Women,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-studs-for-women-ptm-ptst-rg-p-l-na-25909109,29891.72,32491.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5391,One Of Its Kind Diamond Studded Platinum Necklace For Women,https://www.bhimagold.com/products/one-of-its-kind-diamond-studded-platinum-necklace-for-women-pwg-pgnc-ptt-d-l-pt-25754629,81070.4,88120.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5392,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-rg-p-l-na-25909797,36297.68,39454.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5393,Matte Finished And Detailed Platinum Ring For Women,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-ring-for-women-ptm-ptrg-rg-p-l-na-25909837,37924.24,41222.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5394,Enamel Worked And Detailed Platinum Sai Baba Locket,https://www.bhimagold.com/products/enamel-worked-and-detailed-platinum-sai-baba-locket-ptm-ptlc-rg-p-g-na-25909271,95877.8,104215.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5395,Charmingly Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-platinum-studs-ptm-ptst-rg-d-l-na-23357962,35950.84,39077.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5396,Divinely Detailed And Crafted Platinum Sai Baba Locket,https://www.bhimagold.com/products/divinely-detailed-and-crafted-platinum-sai-baba-locket-ptm-ptlc-rg-p-g-pt-25753271,90997.2,98910.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5397,Intricately Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/intricately-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23358010,48519.88,52739.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5398,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-ptm-ptdr-ptlr-d-l-na-23358026,36970.2,40185.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5399,Finely Detailed And Crafted Platinum Sai Baba Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-sai-baba-locket-ptm-ptlc-rg-p-g-na-25900349,27858.52,30281.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5400,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-ptm-ptdr-ptlr-d-l-na-23358034,37173.52,40406.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5401,Finely Detailed And Crafted Platinum Ganesha Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ganesha-locket-ptm-ptlc-rg-p-g-na-25900505,18911.52,20556.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5402,Finely Detailed And Crafted Platinum Lakshmi Devi Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-lakshmi-devi-locket-ptm-ptlc-rg-p-l-na-25900553,34873.52,37906.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5403,Intricately Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/intricately-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23358210,37274.72,40516.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5404,Finely Detailed And Crafted Platinum Lakshmi Devi Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-lakshmi-devi-locket-ptm-ptlc-rg-p-l-na-25900406,33959.04,36912.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5405,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-ptm-ptdr-ptlr-d-l-na-23358235,82652.8,89840.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5406,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-pwg-pgbr-ob-d-l-pt-25754772,170869.76,185728.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5407,Finely Detailed And Crafted Platinum Lakshmi Devi Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-lakshmi-devi-locket-ptm-ptlc-rg-p-l-na-25900313,32433.68,35254.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5408,Glamorously Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-studs-pwg-pgst-ptt-d-l-pt-25754567,52596.4,57170.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5409,Finely Detailed And Crafted Platinum Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-locket-ptm-ptlc-rg-p-l-na-25909567,31314.96,34038.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5410,Finely Detailed And Crafted Platinum Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-locket-ptm-ptlc-rg-p-g-na-25900181,25316.56,27518.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5411,Glamorously Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-studs-ptm-ptst-rg-d-l-na-23361097,45022.04,48937.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5412,Glamorously Detailed And Diamond Studded Platinum Ring Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-studs-ptm-ptst-ris-d-l-na-23361300,80925.96,87963.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5413,Finely Detailed And Crafted Platinum Sai Baba Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-sai-baba-locket-ptm-ptlc-rg-p-g-na-25900515,33349.08,36249.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5414,Matte Finished And Detailed Platinum Locket,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-locket-ptm-ptlc-rg-p-g-na-25909609,45854.64,49842.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5415,Charmingly Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23362921,28662.6,31155.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5416,Finely Detailed And Crafted Platinum Sai Baba Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-sai-baba-locket-ptm-ptlc-rg-p-g-pt-25900391,43414.8,47190.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5417,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-ptm-ptdr-ptlr-d-l-na-23362933,32299.36,35108.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5418,Finely Detailed And Crafted Platinum Sai Baba Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-sai-baba-locket-ptm-ptlc-rg-p-g-na-25900335,42296.08,45974.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5419,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-ptm-ptdr-ptlr-d-l-na-23363199,41109.28,44684.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5420,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-ptm-ptdr-ptlr-d-l-na-23363277,43802.12,47611.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5421,Matte Finished And Detailed Platinum Ganesha Locket,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-ganesha-locket-ptm-ptlc-rg-p-g-na-25900535,31823.72,34591.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5422,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-pwg-pgdr-pgtr-d-g-pt-25754487,94446.28,102659.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5423,Finely Detailed And Crafted Platinum Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-locket-ptm-ptlc-rg-p-g-pt-25909863,24401.16,26523.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5424,Matte Finished And Detailed Platinum Locket,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-locket-ptm-ptlc-rg-p-l-na-25900426,18708.2,20335.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5425,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-ptm-ptdr-ptlr-d-l-na-23363377,38076.04,41387.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5426,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-ptlr-p-l-na-25909184,53175.08,57799.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5427,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-pwg-pgdr-pgtr-d-g-na-25754765,73933.96,80363.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5428,Matte Finished And Detailed Platinum Ring For Men,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-ring-for-men-ptm-ptrg-pgr-p-g-na-25902039,77678.36,84433.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5429,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-pwg-pgdr-pttr-d-l-na-25754691,39541.6,42980.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5430,Finely Detailed And Crafted Platinum Locket,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-locket-ptm-ptlc-reglr-p-g-na-25900441,41686.12,45311.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5431,Matte Finished And Diamond Studded Platinum Necklace ,https://www.bhimagold.com/products/matte-finished-and-diamond-studded-platinum-necklace-ptm-ptnc-rg-d-l-pt-25753229,311434.72,338516.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5432,Finely Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23364106,38968.44,42357.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5433,Matte Finished And Detailed Platinum Locket,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-locket-ptm-ptlc-reglr-p-g-na-25909643,23791.2,25860.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5434,Glamorously Detailed And Diamond Studded Platinum Ring For Men,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-for-men-ptm-ptdr-pgr-d-g-na-23391875,59219.48,64369.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5435,Divinely Detailed And Diamond Studded Platinum Lakshmi Devi Locket,https://www.bhimagold.com/products/divinely-detailed-and-diamond-studded-platinum-lakshmi-devi-locket-ptm-ptlc-rg-d-l-pt-25752699,62749.52,68206.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5436,Glamorously Detailed And Diamond Studded Platinum Ring,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-pwg-pgdr-ptlr-d-l-pt-25747368,38108.24,41422.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5437,Matte Finished And Detailed Platinum Locket,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-locket-ptm-ptlc-rg-p-g-na-25909088,40567.4,44095.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5438,Finely Detailed And Crafted Platinum Chain,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-chain-ptm-ptpl-rg-p-l-na-25908753,57343.6,62330.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5439,Glamorously Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23393336,48441.68,52654.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5440,Finely Detailed And Crafted Platinum Chain,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-chain-ptm-ptpl-rg-p-l-na-25909337,32230.36,35033.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5441,Finely Detailed And Crafted Platinum Chain,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-chain-ptm-ptpl-rg-p-u-na-25908696,100859.6,109630.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5442,Finely Detailed And Diamond Studded Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-diamond-studded-platinum-ring-for-women-ptm-ptdr-ptlr-d-l-na-23393458,49074.64,53342.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5443,Finely Detailed And Crafted Platinum Chain,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-chain-ptm-ptpl-rg-p-u-na-25909356,31924.92,34701.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5444,Charmingly Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-platinum-studs-ptm-ptst-rg-d-l-na-23393607,51172.24,55622.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5445,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-ptlr-p-l-na-25907596,41076.16,44648.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5446,Glamorously Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-studs-ptm-ptst-rg-d-l-pt-25753278,50390.24,54772.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5447,Glamorously Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-studs-ptm-ptst-rg-d-l-pt-25753134,31726.2,34485.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5448,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-ptlr-p-l-pt-25909110,36805.52,40006.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5449,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-ptlr-p-l-na-25823524,43312.68,47079.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5450,Charmingly Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-platinum-studs-pwg-pgst-ptt-d-l-na-25753836,32742.8,35590.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5451,Matte Finished And Detailed Platinum Ring For Men,https://www.bhimagold.com/products/matte-finished-and-detailed-platinum-ring-for-men-ptm-ptrg-pgr-p-g-na-25908727,60292.2,65535.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5452,Glamorously Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-studs-pwg-pgst-ptt-d-l-pt-25753657,34393.28,37384.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5453,Finely Detailed And Crafted Platinum Ring For Women,https://www.bhimagold.com/products/finely-detailed-and-crafted-platinum-ring-for-women-ptm-ptrg-ptlr-p-l-na-25823601,39754.12,43211.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
5454,Glamorously Detailed And Diamond Studded Platinum Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-platinum-studs-ptm-ptst-rg-d-l-na-23395985,36834.04,40037.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
